drug_name,category,manufacturer,region,year,month,units_sold,price_per_unit,revenue,lifecycle,date
Pembrolizumab,Oncology,Merck,Middle East & Africa,2024,9,9096,1123.36,10218082.56,Launch,2024-09-01
Pembrolizumab,Oncology,Merck,Middle East & Africa,2024,10,8634,1123.36,9699090.24,Launch,2024-10-01
Pembrolizumab,Oncology,Merck,Middle East & Africa,2024,11,8815,1123.36,9902418.4,Launch,2024-11-01
Pembrolizumab,Oncology,Merck,Middle East & Africa,2024,12,8263,1123.36,9282323.68,Launch,2024-12-01
Pembrolizumab,Oncology,Merck,North America,2020,1,20607,1200.0,24728400.0,Launch,2020-01-01
Pembrolizumab,Oncology,Merck,North America,2020,2,21201,1200.0,25441200.0,Launch,2020-02-01
Pembrolizumab,Oncology,Merck,North America,2020,3,19354,1200.0,23224800.0,Launch,2020-03-01
Pembrolizumab,Oncology,Merck,North America,2020,4,21763,1200.0,26115600.0,Launch,2020-04-01
Pembrolizumab,Oncology,Merck,North America,2020,5,20495,1200.0,24594000.0,Launch,2020-05-01
Pembrolizumab,Oncology,Merck,North America,2020,6,23114,1200.0,27736800.0,Launch,2020-06-01
Pembrolizumab,Oncology,Merck,North America,2020,7,20345,1200.0,24414000.0,Launch,2020-07-01
Pembrolizumab,Oncology,Merck,North America,2020,8,23611,1200.0,28333200.0,Launch,2020-08-01
Pembrolizumab,Oncology,Merck,North America,2020,9,19631,1200.0,23557200.0,Launch,2020-09-01
Pembrolizumab,Oncology,Merck,North America,2020,10,20748,1200.0,24897600.0,Launch,2020-10-01
Pembrolizumab,Oncology,Merck,North America,2020,11,17962,1200.0,21554400.0,Launch,2020-11-01
Pembrolizumab,Oncology,Merck,North America,2020,12,18067,1200.0,21680400.0,Launch,2020-12-01
Pembrolizumab,Oncology,Merck,North America,2021,1,27791,1252.88,34818788.08,Launch,2021-01-01
Pembrolizumab,Oncology,Merck,North America,2021,2,28020,1252.88,35105697.6,Launch,2021-02-01
Pembrolizumab,Oncology,Merck,North America,2021,3,33887,1252.88,42456344.56,Launch,2021-03-01
Pembrolizumab,Oncology,Merck,North America,2021,4,34312,1252.88,42988818.56,Launch,2021-04-01
Pembrolizumab,Oncology,Merck,North America,2021,5,32173,1252.88,40308908.24,Launch,2021-05-01
Pembrolizumab,Oncology,Merck,North America,2021,6,35839,1252.88,44901966.32,Launch,2021-06-01
Pembrolizumab,Oncology,Merck,North America,2021,7,33340,1252.88,41771019.2,Launch,2021-07-01
Pembrolizumab,Oncology,Merck,North America,2021,8,31315,1252.88,39233937.2,Launch,2021-08-01
Pembrolizumab,Oncology,Merck,North America,2021,9,33173,1252.88,41561788.24,Launch,2021-09-01
Pembrolizumab,Oncology,Merck,North America,2021,10,31324,1252.88,39245213.12,Launch,2021-10-01
Pembrolizumab,Oncology,Merck,North America,2021,11,27742,1252.88,34757396.96,Launch,2021-11-01
Pembrolizumab,Oncology,Merck,North America,2021,12,29188,1252.88,36569061.44,Launch,2021-12-01
Pembrolizumab,Oncology,Merck,North America,2022,1,35728,1247.53,44571751.84,Launch,2022-01-01
Pembrolizumab,Oncology,Merck,North America,2022,2,38351,1247.53,47844023.03,Launch,2022-02-01
Pembrolizumab,Oncology,Merck,North America,2022,3,40943,1247.53,51077620.79,Launch,2022-03-01
Pembrolizumab,Oncology,Merck,North America,2022,4,41024,1247.53,51178670.72,Launch,2022-04-01
Pembrolizumab,Oncology,Merck,North America,2022,5,45298,1247.53,56510613.94,Launch,2022-05-01
Pembrolizumab,Oncology,Merck,North America,2022,6,43967,1247.53,54850151.51,Launch,2022-06-01
Pembrolizumab,Oncology,Merck,North America,2022,7,38606,1247.53,48162143.18,Launch,2022-07-01
Pembrolizumab,Oncology,Merck,North America,2022,8,42215,1247.53,52664478.95,Launch,2022-08-01
Pembrolizumab,Oncology,Merck,North America,2022,9,41102,1247.53,51275978.06,Launch,2022-09-01
Pembrolizumab,Oncology,Merck,North America,2022,10,41623,1247.53,51925941.19,Launch,2022-10-01
Pembrolizumab,Oncology,Merck,North America,2022,11,36616,1247.53,45679558.48,Launch,2022-11-01
Pembrolizumab,Oncology,Merck,North America,2022,12,37378,1247.53,46630176.34,Launch,2022-12-01
Pembrolizumab,Oncology,Merck,North America,2023,1,47332,1148.48,54359855.36,Launch,2023-01-01
Pembrolizumab,Oncology,Merck,North America,2023,2,46329,1148.48,53207929.92,Launch,2023-02-01
Pembrolizumab,Oncology,Merck,North America,2023,3,55480,1148.48,63717670.4,Launch,2023-03-01
Pembrolizumab,Oncology,Merck,North America,2023,4,52999,1148.48,60868291.52,Launch,2023-04-01
Pembrolizumab,Oncology,Merck,North America,2023,5,56099,1148.48,64428579.52,Launch,2023-05-01
Pembrolizumab,Oncology,Merck,North America,2023,6,54097,1148.48,62129322.56,Launch,2023-06-01
Pembrolizumab,Oncology,Merck,North America,2023,7,52771,1148.48,60606438.08,Launch,2023-07-01
Pembrolizumab,Oncology,Merck,North America,2023,8,50406,1148.48,57890282.88,Launch,2023-08-01
Pembrolizumab,Oncology,Merck,North America,2023,9,55774,1148.48,64055323.52,Launch,2023-09-01
Pembrolizumab,Oncology,Merck,North America,2023,10,52430,1148.48,60214806.4,Launch,2023-10-01
Pembrolizumab,Oncology,Merck,North America,2023,11,44441,1148.48,51039599.68,Launch,2023-11-01
Pembrolizumab,Oncology,Merck,North America,2023,12,49746,1148.48,57132286.08,Launch,2023-12-01
Pembrolizumab,Oncology,Merck,North America,2024,1,74049,1123.36,83183684.64,Launch,2024-01-01
Pembrolizumab,Oncology,Merck,North America,2024,2,78711,1123.36,88420788.96,Launch,2024-02-01
Pembrolizumab,Oncology,Merck,North America,2024,3,78542,1123.36,88230941.12,Launch,2024-03-01
Pembrolizumab,Oncology,Merck,North America,2024,4,88678,1123.36,99617318.08,Launch,2024-04-01
Pembrolizumab,Oncology,Merck,North America,2024,5,86237,1123.36,96875196.32,Launch,2024-05-01
Pembrolizumab,Oncology,Merck,North America,2024,6,77328,1123.36,86867182.08,Launch,2024-06-01
Pembrolizumab,Oncology,Merck,North America,2024,7,78127,1123.36,87764746.72,Launch,2024-07-01
Pembrolizumab,Oncology,Merck,North America,2024,8,86143,1123.36,96769600.48,Launch,2024-08-01
Pembrolizumab,Oncology,Merck,North America,2024,9,85482,1123.36,96027059.52,Launch,2024-09-01
Pembrolizumab,Oncology,Merck,North America,2024,10,68650,1123.36,77118664.0,Launch,2024-10-01
Pembrolizumab,Oncology,Merck,North America,2024,11,66584,1123.36,74797802.24,Launch,2024-11-01
Pembrolizumab,Oncology,Merck,North America,2024,12,75304,1123.36,84593501.44,Launch,2024-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,1,2808,19.8,55598.4,Growth,2020-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,2,2692,19.8,53301.6,Growth,2020-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,3,3004,19.8,59479.2,Growth,2020-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,4,2813,19.8,55697.4,Growth,2020-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,5,3166,19.8,62686.8,Growth,2020-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,6,2820,19.8,55836.0,Growth,2020-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,7,2893,19.8,57281.4,Growth,2020-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,8,2895,19.8,57321.0,Growth,2020-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,9,2714,19.8,53737.2,Growth,2020-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,10,2640,19.8,52272.0,Growth,2020-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,11,2787,19.8,55182.6,Growth,2020-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2020,12,2463,19.8,48767.4,Growth,2020-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,1,3080,20.1,61908.0,Growth,2021-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,2,3159,20.1,63495.9,Growth,2021-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,3,3000,20.1,60300.0,Growth,2021-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,4,3065,20.1,61606.5,Growth,2021-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,5,3739,20.1,75153.9,Growth,2021-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,6,3523,20.1,70812.3,Growth,2021-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,7,3363,20.1,67596.3,Growth,2021-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,8,3386,20.1,68058.6,Growth,2021-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,9,2919,20.1,58671.9,Growth,2021-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,10,3269,20.1,65706.9,Growth,2021-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,11,2809,20.1,56460.9,Growth,2021-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2021,12,3122,20.1,62752.2,Growth,2021-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,1,3350,20.89,69981.5,Growth,2022-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,2,3297,20.89,68874.33,Growth,2022-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,3,3194,20.89,66722.66,Growth,2022-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,4,3732,20.89,77961.48,Growth,2022-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,5,3455,20.89,72174.95,Growth,2022-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,6,3832,20.89,80050.48,Growth,2022-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,7,3951,20.89,82536.39,Growth,2022-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,8,3603,20.89,75266.67,Growth,2022-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,9,3377,20.89,70545.53,Growth,2022-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,10,3071,20.89,64153.19,Growth,2022-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,11,2963,20.89,61897.07,Growth,2022-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2022,12,3191,20.89,66659.99,Growth,2022-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,1,3585,22.02,78941.7,Growth,2023-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,2,3607,22.02,79426.14,Growth,2023-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,3,4107,22.02,90436.14,Growth,2023-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,4,4219,22.02,92902.38,Growth,2023-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,5,4601,22.02,101314.02,Growth,2023-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,6,4394,22.02,96755.88,Growth,2023-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,7,4244,22.02,93452.88,Growth,2023-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,8,4058,22.02,89357.16,Growth,2023-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,9,3915,22.02,86208.3,Growth,2023-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,10,4270,22.02,94025.4,Growth,2023-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,11,3558,22.02,78347.16,Growth,2023-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2023,12,4137,22.02,91096.74,Growth,2023-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,1,4543,23.36,106124.48,Growth,2024-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,2,4288,23.36,100167.68,Growth,2024-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,3,4878,23.36,113950.08,Growth,2024-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,4,4570,23.36,106755.2,Growth,2024-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,5,5079,23.36,118645.44,Growth,2024-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,6,5087,23.36,118832.32,Growth,2024-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,7,5075,23.36,118552.0,Growth,2024-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,8,4788,23.36,111847.68,Growth,2024-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,9,4995,23.36,116683.2,Growth,2024-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,10,4939,23.36,115375.04,Growth,2024-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,11,4723,23.36,110329.28,Growth,2024-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Asia Pacific,2024,12,4544,23.36,106147.84,Growth,2024-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,1,3905,19.8,77319.0,Growth,2020-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,2,4454,19.8,88189.2,Growth,2020-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,3,4376,19.8,86644.8,Growth,2020-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,4,4940,19.8,97812.0,Growth,2020-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,5,4796,19.8,94960.8,Growth,2020-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,6,4741,19.8,93871.8,Growth,2020-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,7,4878,19.8,96584.4,Growth,2020-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,8,4556,19.8,90208.8,Growth,2020-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,9,4732,19.8,93693.6,Growth,2020-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,10,3937,19.8,77952.6,Growth,2020-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,11,4460,19.8,88308.0,Growth,2020-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2020,12,4279,19.8,84724.2,Growth,2020-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,1,4812,20.1,96721.2,Growth,2021-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,2,4649,20.1,93444.9,Growth,2021-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,3,4638,20.1,93223.8,Growth,2021-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,4,4990,20.1,100299.0,Growth,2021-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,5,5815,20.1,116881.5,Growth,2021-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,6,5505,20.1,110650.5,Growth,2021-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,7,5084,20.1,102188.4,Growth,2021-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,8,5125,20.1,103012.5,Growth,2021-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,9,5310,20.1,106731.0,Growth,2021-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,10,4938,20.1,99253.8,Growth,2021-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,11,4688,20.1,94228.8,Growth,2021-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2021,12,4931,20.1,99113.1,Growth,2021-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,1,4912,20.89,102611.68,Growth,2022-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,2,5329,20.89,111322.81,Growth,2022-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,3,5230,20.89,109254.7,Growth,2022-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,4,5183,20.89,108272.87,Growth,2022-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,5,6130,20.89,128055.7,Growth,2022-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,6,5522,20.89,115354.58,Growth,2022-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,7,5765,20.89,120430.85,Growth,2022-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,8,5677,20.89,118592.53,Growth,2022-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,9,5127,20.89,107103.03,Growth,2022-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,10,4828,20.89,100856.92,Growth,2022-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,11,4939,20.89,103175.71,Growth,2022-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2022,12,5490,20.89,114686.1,Growth,2022-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,1,6199,22.02,136501.98,Growth,2023-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,2,6481,22.02,142711.62,Growth,2023-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,3,6299,22.02,138703.98,Growth,2023-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,4,6246,22.02,137536.92,Growth,2023-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,5,6391,22.02,140729.82,Growth,2023-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,6,7374,22.02,162375.48,Growth,2023-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,7,6830,22.02,150396.6,Growth,2023-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,8,6085,22.02,133991.7,Growth,2023-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,9,6650,22.02,146433.0,Growth,2023-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,10,5813,22.02,128002.26,Growth,2023-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,11,6379,22.02,140465.58,Growth,2023-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2023,12,5640,22.02,124192.8,Growth,2023-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,1,6855,23.36,160132.8,Growth,2024-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,2,6866,23.36,160389.76,Growth,2024-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,3,6766,23.36,158053.76,Growth,2024-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,4,7334,23.36,171322.24,Growth,2024-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,5,7710,23.36,180105.6,Growth,2024-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,6,7571,23.36,176858.56,Growth,2024-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,7,7242,23.36,169173.12,Growth,2024-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,8,7258,23.36,169546.88,Growth,2024-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,9,7741,23.36,180829.76,Growth,2024-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,10,7379,23.36,172373.44,Growth,2024-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,11,7580,23.36,177068.8,Growth,2024-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Europe,2024,12,7304,23.36,170621.44,Growth,2024-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,1,1068,19.8,21146.4,Growth,2020-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,2,961,19.8,19027.8,Growth,2020-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,3,1152,19.8,22809.6,Growth,2020-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,4,1204,19.8,23839.2,Growth,2020-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,5,1147,19.8,22710.6,Growth,2020-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,6,1234,19.8,24433.2,Growth,2020-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,7,1267,19.8,25086.6,Growth,2020-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,8,1206,19.8,23878.8,Growth,2020-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,9,1070,19.8,21186.0,Growth,2020-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,10,1047,19.8,20730.6,Growth,2020-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,11,1075,19.8,21285.0,Growth,2020-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2020,12,965,19.8,19107.0,Growth,2020-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,1,1165,20.1,23416.5,Growth,2021-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,2,1141,20.1,22934.1,Growth,2021-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,3,1127,20.1,22652.7,Growth,2021-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,4,1375,20.1,27637.5,Growth,2021-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,5,1244,20.1,25004.4,Growth,2021-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,6,1223,20.1,24582.3,Growth,2021-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,7,1398,20.1,28099.8,Growth,2021-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,8,1255,20.1,25225.5,Growth,2021-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,9,1216,20.1,24441.6,Growth,2021-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,10,1133,20.1,22773.3,Growth,2021-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,11,1241,20.1,24944.1,Growth,2021-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2021,12,1098,20.1,22069.8,Growth,2021-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,1,1371,20.89,28640.19,Growth,2022-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,2,1246,20.89,26028.94,Growth,2022-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,3,1388,20.89,28995.32,Growth,2022-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,4,1475,20.89,30812.75,Growth,2022-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,5,1334,20.89,27867.26,Growth,2022-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,6,1375,20.89,28723.75,Growth,2022-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,7,1413,20.89,29517.57,Growth,2022-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,8,1471,20.89,30729.19,Growth,2022-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,9,1351,20.89,28222.39,Growth,2022-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,10,1375,20.89,28723.75,Growth,2022-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,11,1367,20.89,28556.63,Growth,2022-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2022,12,1323,20.89,27637.47,Growth,2022-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,1,1431,22.02,31510.62,Growth,2023-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,2,1403,22.02,30894.06,Growth,2023-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,3,1513,22.02,33316.26,Growth,2023-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,4,1510,22.02,33250.2,Growth,2023-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,5,1802,22.02,39680.04,Growth,2023-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,6,1725,22.02,37984.5,Growth,2023-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,7,1648,22.02,36288.96,Growth,2023-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,8,1710,22.02,37654.2,Growth,2023-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,9,1635,22.02,36002.7,Growth,2023-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,10,1664,22.02,36641.28,Growth,2023-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,11,1619,22.02,35650.38,Growth,2023-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2023,12,1518,22.02,33426.36,Growth,2023-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,1,1756,23.36,41020.16,Growth,2024-01-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,2,1629,23.36,38053.44,Growth,2024-02-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,3,1956,23.36,45692.16,Growth,2024-03-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,4,1965,23.36,45902.4,Growth,2024-04-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,5,1911,23.36,44640.96,Growth,2024-05-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,6,1953,23.36,45622.08,Growth,2024-06-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,7,2177,23.36,50854.72,Growth,2024-07-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,8,1996,23.36,46626.56,Growth,2024-08-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,9,1864,23.36,43543.04,Growth,2024-09-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,10,1841,23.36,43005.76,Growth,2024-10-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,11,1713,23.36,40015.68,Growth,2024-11-01
Rosuvastatin,Cardiovascular,AstraZeneca,Latin America,2024,12,1712,23.36,39992.32,Growth,2024-12-01
Rosuvastatin,Cardiovascular,AstraZeneca,Middle East & Africa,2020,1,771,19.8,15265.8,Growth,2020-01-01
